stage,group,cell_id,episode_id,seed,opponent,config_json,starting_money,final_money,profit,revenue_total,cost_seed,cost_hire,cost_land,cost_animal,cost_buy_wheat,cost_buy_fertilizer,cost_other,harvest_units_json,animal_units_json,animals_placed,animals_escaped,hands_hired_events,land_quadrants_end,productive_action_rate,movement_fraction,market_action_fraction,win,money_margin,validation_overall,inventory_overflow_flag
C,c1_land_x_labor,lxl_2q_2h,lxl_2q_2h_seed101005,101005,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 2}",3000.0,25010.0,22010.0,31550.0,6480,60,3000,0,0,0,0,"{""MELON"": 193}",{},0,0,60,3,0.9152,0.5758,0.0691,1,22010.0,PASS,0
C,c1_land_x_labor,lxl_2q_2h,lxl_2q_2h_seed101006,101006,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 2}",3000.0,24577.0,21577.0,31437.0,6800,60,3000,0,0,0,0,"{""MELON"": 210}",{},0,0,60,3,0.9328,0.5772,0.0682,1,21577.0,PASS,0
C,c1_land_x_labor,lxl_2q_2h,lxl_2q_2h_seed101007,101007,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 2}",3000.0,24856.0,21856.0,31556.0,6640,60,3000,0,0,0,0,"{""MELON"": 193}",{},0,0,60,3,0.9357,0.5896,0.0691,1,21856.0,PASS,0
C,c1_land_x_labor,lxl_2q_4h,lxl_2q_4h_seed101000,101000,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 4}",3000.0,20572.0,17572.0,31422.0,10640,210,3000,0,0,0,0,"{""MELON"": 288}",{},0,0,120,3,0.8389,0.5132,0.0682,1,17572.0,PASS,0
C,c1_land_x_labor,lxl_2q_4h,lxl_2q_4h_seed101001,101001,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 4}",3000.0,21241.0,18241.0,31371.0,9920,210,3000,0,0,0,0,"{""MELON"": 280}",{},0,0,120,3,0.8432,0.5193,0.065,1,18241.0,PASS,0
C,c1_land_x_labor,lxl_2q_4h,lxl_2q_4h_seed101002,101002,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 4}",3000.0,20608.0,17608.0,31378.0,10560,210,3000,0,0,0,0,"{""MELON"": 275}",{},0,0,120,3,0.8455,0.5138,0.0676,1,17608.0,PASS,0
C,c1_land_x_labor,lxl_2q_4h,lxl_2q_4h_seed101003,101003,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 4}",3000.0,20811.0,17811.0,31341.0,10320,210,3000,0,0,0,0,"{""MELON"": 268}",{},0,0,120,3,0.8409,0.5127,0.067,1,17811.0,PASS,0
C,c1_land_x_labor,lxl_2q_4h,lxl_2q_4h_seed101004,101004,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 4}",3000.0,21081.0,18081.0,31371.0,10080,210,3000,0,0,0,0,"{""MELON"": 280}",{},0,0,120,3,0.8493,0.5245,0.0656,1,18081.0,PASS,0
C,c1_land_x_labor,lxl_2q_4h,lxl_2q_4h_seed101005,101005,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 4}",3000.0,21161.0,18161.0,31371.0,10000,210,3000,0,0,0,0,"{""MELON"": 280}",{},0,0,120,3,0.8375,0.5141,0.0647,1,18161.0,PASS,0
C,c1_land_x_labor,lxl_2q_4h,lxl_2q_4h_seed101006,101006,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 4}",3000.0,20841.0,17841.0,31371.0,10320,210,3000,0,0,0,0,"{""MELON"": 280}",{},0,0,120,3,0.8386,0.5101,0.0665,1,17841.0,PASS,0
C,c1_land_x_labor,lxl_2q_4h,lxl_2q_4h_seed101007,101007,pass,"{""crops"": ""MELON"", ""land_quadrants"": 2, ""n_hands"": 4}",3000.0,20949.0,17949.0,31399.0,10240,210,3000,0,0,0,0,"{""MELON"": 293}",{},0,0,120,3,0.8418,0.5158,0.0653,1,17949.0,PASS,0
